readAttrs,readTs,entityId.entityType,entityId.id,latest.ENTITY_FIELD.name.ts,latest.ENTITY_FIELD.name.value,latest.ENTITY_FIELD.type.ts,latest.ENTITY_FIELD.type.value,latest.ATTRIBUTE.SP_LowVoltage.ts,latest.ATTRIBUTE.SP_LowVoltage.value,latest.ATTRIBUTE.SP_High_Injection_Rate.ts,latest.ATTRIBUTE.SP_High_Injection_Rate.value,latest.ATTRIBUTE.CorpID.ts,latest.ATTRIBUTE.CorpID.value,latest.ATTRIBUTE.ChemicalType.ts,latest.ATTRIBUTE.ChemicalType.value,latest.ATTRIBUTE.ProductName.ts,latest.ATTRIBUTE.ProductName.value,latest.ATTRIBUTE.Customer.ts,latest.ATTRIBUTE.Customer.value,latest.ATTRIBUTE.SP_LowLevel.ts,latest.ATTRIBUTE.SP_LowLevel.value,latest.ATTRIBUTE.SP_LowPress.ts,latest.ATTRIBUTE.SP_LowPress.value,latest.ATTRIBUTE.Latitude.ts,latest.ATTRIBUTE.Latitude.value,latest.ATTRIBUTE.WellOperator.ts,latest.ATTRIBUTE.WellOperator.value,latest.ATTRIBUTE.inactivityAlarmTime.ts,latest.ATTRIBUTE.inactivityAlarmTime.value,latest.ATTRIBUTE.SP_LowInjectRate.ts,latest.ATTRIBUTE.SP_LowInjectRate.value,latest.ATTRIBUTE.Disable_RealTime_Emails.ts,latest.ATTRIBUTE.Disable_RealTime_Emails.value,latest.ATTRIBUTE.FacilityID.ts,latest.ATTRIBUTE.FacilityID.value,latest.ATTRIBUTE.inactivityTimeout.ts,latest.ATTRIBUTE.inactivityTimeout.value,latest.ATTRIBUTE.CostCenter.ts,latest.ATTRIBUTE.CostCenter.value,latest.ATTRIBUTE.sg.ts,latest.ATTRIBUTE.sg.value,latest.ATTRIBUTE.SP_LoLoLevel.ts,latest.ATTRIBUTE.SP_LoLoLevel.value,latest.ATTRIBUTE.SP_HighPress.ts,latest.ATTRIBUTE.SP_HighPress.value,latest.ATTRIBUTE.UntiNo.ts,latest.ATTRIBUTE.UntiNo.value,latest.ATTRIBUTE.APINo.ts,latest.ATTRIBUTE.APINo.value,latest.ATTRIBUTE.WellName.ts,latest.ATTRIBUTE.WellName.value,latest.ATTRIBUTE.LeaseNo.ts,latest.ATTRIBUTE.LeaseNo.value,latest.ATTRIBUTE.SP_LowPumpConstant.ts,latest.ATTRIBUTE.SP_LowPumpConstant.value,latest.ATTRIBUTE.SP_MaxCurrent.ts,latest.ATTRIBUTE.SP_MaxCurrent.value,latest.ATTRIBUTE.SP_HighLevel.ts,latest.ATTRIBUTE.SP_HighLevel.value,latest.ATTRIBUTE.InjectionPoint.ts,latest.ATTRIBUTE.InjectionPoint.value,latest.ATTRIBUTE.ProdType.ts,latest.ATTRIBUTE.ProdType.value,latest.ATTRIBUTE.sensortype.ts,latest.ATTRIBUTE.sensortype.value,latest.ATTRIBUTE.active.ts,latest.ATTRIBUTE.active.value,latest.ATTRIBUTE.MiradorSerialNo.ts,latest.ATTRIBUTE.MiradorSerialNo.value,latest.ATTRIBUTE.Longitude.ts,latest.ATTRIBUTE.Longitude.value,latest.ATTRIBUTE.Offset.ts,latest.ATTRIBUTE.Offset.value,latest.ATTRIBUTE.tanktype.ts,latest.ATTRIBUTE.tanktype.value,latest.ATTRIBUTE.TankHeight.ts,latest.ATTRIBUTE.TankHeight.value,latest.ATTRIBUTE.Area.ts,latest.ATTRIBUTE.Area.value,latest.ATTRIBUTE.variance.ts,latest.ATTRIBUTE.variance.value,latest.ATTRIBUTE.lastActivityTime.ts,latest.ATTRIBUTE.lastActivityTime.value,latest.ATTRIBUTE.actdate.ts,latest.ATTRIBUTE.actdate.value
True,True,DEVICE,961dcd70-0de9-11ed-b335-1b21e93a0807,1727897178912,8730302-1,1727897178912,Mirador2Daisy,1664892159822,9500,1727105924747,80,0,,1706818206074,Demulsifier,1706818216505,DMO46X,1727884840159,Chevron MCBU,1664892173159,165,1658969489240,1000,0,,1658969713655,Chevron,1723925103068,1723925103067,1658969489240,0,0,,0,,0,,0,,0,,1664900416641,80,1658969489240,5000,0,,1693595321114,42329438810001,1706818344636,Odessa Central,1659012263227,Baker Hughes,0,,1664906059486,7000,0,,1706897439525,CTB 41 Train 1: East,0,,0,,1723925263782,true,0,,0,,0,,1727105915205,12,0,,1727884840159,Chevron-Odessa,0,,1727897140964,1727897138426,1664109011020,2022-07-27
True,True,DEVICE,a6e13460-0dd7-11ed-b335-1b21e93a0807,1727897178912,8729858-1,1727897178912,Mirador2Daisy,1664892143644,9500,1706200050899,200,0,,1703261390830,Demulsifier,1703261411181,DMO8310U,1727884843663,Chevron MCBU,1664900402678,165,1658969489263,1000,0,,1658969842594,Chevron,1723925107358,1723925107358,1658969489263,0,0,,0,,0,,0,,0,,1664900406067,85,1658969489263,5000,0,,1693595321333,42329438850001,1703261368665,Odessa East/CMC,1659014985071,Baker Hughes,0,,1664906035765,7000,0,,1704460172528,CTB 17 Train 2,0,,0,,1723925289865,true,1658969851654,8729858-1,0,,0,,1658969489263,12,0,,1727884843663,Chevron-Odessa,0,,1727897164980,1727897164055,1664108948341,2022-07-27
True,True,DEVICE,794d07c0-7821-11ef-bdc7-f9c9b5da3899,1727897178912,866088072618315,1727897178912,TEK,1726927063718,12500,1726927063718,200,1727206148561,1000685800,1727105823015,CHAMPIONX,1727105839733,SC-1330GL,1727884832831,Aegis-PB-Diamondback,1726927063718,100,1726927063718,1000,1726927063718,28,1727273143304,Diamondback,0,,1726927063718,0,1726927063718,0,1727273150613,866088072618315,1726927063718,129600000,1726927063718,,1726927063718,1,1726927063718,80,1726927063718,5000,0,,1726927063718,,1727107099538,Greenwood,1726927063718,,1726927063718,1,1726927063718,12000,1726927063718,200,1726951242889,TEMPLE FORK 32-20 M 14WA / TEMPLE FORK 32-20 M 16WB,1727856018933,34,1726927063718,0,1726927064051,true,1726927063718,866088072618315,1726927063718,-97.45,1726927063718,0,1727273135340,27,1726951247232,50,1727884832831,Aegis-DB-South Midland Basin,0,,1727856020052,1727856019393,1726927063718,2024-09-21
True,True,DEVICE,6015ae00-7f66-11ef-bdc7-f9c9b5da3899,1727897178912,866088072645730,1727897178912,TEK,1727726314770,12500,1727726314770,200,0,,1727726314770,,1727726314770,,0,,1727726314770,100,1727726314770,1000,1727726314770,28,1727726314770,,0,,1727726314770,0,1727726314770,0,1727726314770,,1727726314770,129600000,1727726314770,,1727726314770,1,1727726314770,80,1727726314770,5000,0,,1727726314770,,1727726314770,866088072645730,1727726314770,,1727726314770,1,1727726314770,12000,1727726314770,200,1727726314770,,1727856018567,34,1727726314770,0,1727726315055,true,1727726314770,866088072645730,1727726314770,-97.45,1727726314770,0,1727726314770,0,1727726314770,0,0,,0,,1727856020052,1727856019422,1727726314770,2024-09-30
True,True,DEVICE,81a40080-b8d0-11ec-92e3-ed9cae5ba158,1727897178912,2446764-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,1727884835390,BPXMC,0,,0,,0,,0,,1649597268878,1649597268878,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1649597268878,false,0,,0,,0,,0,,0,,1727884835390,BPXMC-Permian,0,,0,,0,
True,True,DEVICE,13f89bc0-c80e-11ec-92e3-ed9cae5ba158,1727897178912,8737976-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,1727884807747,BPXMC,0,,0,,0,,0,,1724483431102,1724483431101,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1724483779340,true,0,,0,,0,,0,,0,,1727884807747,BPXMC-Haynesville,0,,1727897149967,1727897147801,0,
True,True,DEVICE,8a55bab0-8095-11ed-9857-81f573be3068,1727897178912,9166544-8,1727897178912,MiradorArchived,1671561527809,9500,0,,0,,1671564938684,Triple Combo,1671564942677,WCW3888,1727884837502,Chevron MCBU,1671561527809,100,1671561527809,1000,1671561527809,28,1671561527809,,1682525568611,1682525568611,1671561527809,0,0,,0,,0,,1671561527809,,0,,1671561527809,80,1671561527809,5000,1671561527809,,1671561527809,,1682942938783,old-Kraken 207,1671561527809,,0,,1671561527809,8500,0,,1671564936483,Capstring,0,,0,,1682525568611,false,1671561527809,9166544-8,1671561527809,-97.45,0,,1671561842123,12,0,,1727884837502,Chevron-Hobbs,0,,1682524935706,1682524933150,1671561527809,2022-12-20
True,True,DEVICE,82bb0880-8083-11ed-9857-81f573be3068,1727897178912,9166783-11,1727897178912,MiradorArchived,1671553784104,9500,0,,0,,1671565693952,Emulsion Breaker,1671565697311,DMO5122,1727884835738,Chevron MCBU,1671553784104,100,1671553784104,1000,1671553784104,28,1671553784104,,1682552748612,1682552748611,1671553784104,0,0,,0,,0,,1671553784104,,0,,1671553784104,80,1671553784104,5000,1671553784104,,1671553784104,,1682942054656,old-Dagger Lake CTB,1671553784104,,0,,1671553784104,8500,0,,1675366048791,Train 1 Inlet,0,,0,,1682552748612,false,1671553784104,9166783-11,1671553784104,-97.45,0,,1671556246666,12,0,,1727884835738,Chevron-Hobbs,0,,1682552097713,1682552096293,1671553784104,2022-12-20
True,True,DEVICE,f1caac80-b94b-11ec-92e3-ed9cae5ba158,1727897178912,2459049GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1654357802086,1654357802086,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1654357802086,false,0,,0,,0,,0,,0,,0,,0,,1654357183123,1654357180165,0,
True,True,DEVICE,de5acfd0-d1a0-11ee-8d26-8dde86bb897d,1727897178912,LogEmailDevice,1727897178912,email,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1708620546696,1708620546696,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1708620546696,false,0,,0,,0,,0,,0,,0,,0,,0,,0,
True,True,DEVICE,79c92930-9124-11ed-8b1d-692788dc8805,1727897178912,446764-10,1727897178912,Mirador2Daisy,0,,1706200087755,200,0,,1725598764045,Scale,1712259465674,CSW-9528,1727884833088,Chevron MCBU,0,,0,,0,,0,,1727894226583,1727894226582,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1712259390694,Fort Stockton Beat 2,0,,0,,0,,0,,1725598758072,CTB?,0,,0,,1727894226583,false,0,,0,,0,,1725598753345,3,0,,1727884833088,Chevron-Fort Stockton,0,,1727893570977,1727893568686,1698760974678,2023-01-10
True,True,DEVICE,ec159900-434b-11ed-9857-81f573be3068,1727897178912,8738305-2,1727897178912,Hidden,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1692588875822,1692588875821,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1692588875822,false,0,,0,,0,,0,,0,,0,,0,,1692588257245,1692588256415,0,
True,True,DEVICE,558a4030-5b92-11ed-9857-81f573be3068,1727897178912,9166452-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1698773315822,1698773315821,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1698773315823,false,0,,0,,0,,0,,0,,0,,0,,1698772664232,1698772661919,0,
True,True,DEVICE,26e541f0-77dd-11ed-9857-81f573be3068,1727897178912,9167963-2,1727897178912,Mirador2Daisy,1670602724297,9500,1706200047694,200,0,,1672840016589,Demulsifier,1704296131168,DMO3899,1727884812752,Chevron MCBU,1670602724297,100,1670602724297,1000,1670602724297,28,1670602724297,,1723924281286,1723924281286,1670602724297,0,0,,0,,0,,1670602724297,,0,,1670602724297,80,1670602724297,5000,1670602724297,,1693595321551,42329420620001,1713541560529,EOR T4 - VIOLET OFFICE,1670602724297,,0,,1670602724297,8500,0,,1704296117205,Pump 2,0,,0,,1723925393777,true,0,,1670602724297,-97.45,0,,1670603469086,12,0,,1727884812752,Chevron-Odessa,0,,1727897113962,1727897111229,1670602724297,2022-12-09
True,True,DEVICE,dfc5b750-7a5c-11ed-9857-81f573be3068,1727897178912,9167047-1,1727897178912,Mirador2Daisy,1670877482892,9500,1706200249844,200,0,,1680491036544,Demulsifier,1690072887008,DMO 3046,1727884856852,Chevron MCBU,1670877482892,100,1670877482892,1000,1670877482892,28,1670877482892,,1723925104276,1723925104276,1670877482892,0,0,,0,,0,,1670877482892,,0,,1670877482892,80,1670877482892,5000,1670877482892,,1697477049764,42329460510001,1683829458388,FST Trailer #1 Pump 1,1670877482892,,0,,1670877482892,8500,0,,1689265725144,GF Pad 4 (46-5H),0,,0,,1723925194087,true,1670877482892,9167047-1,1670877482892,-97.45,0,,1679497419277,12,0,,1727884856852,Chevron-Fort Stockton,0,,1727896903966,1727896902717,1670877482892,2022-12-12
True,True,DEVICE,2f1bf0f0-3da2-11ed-9857-81f573be3068,1727897178912,6242884-2,1727897178912,Hidden,1684153662121,10500,1706200239596,200,0,,1684153675886,Emulsion Breaker,1689689014235,DMO-3257,1727884814781,Chevron MCBU,1684153654411,100,0,,0,,0,,1726965397201,1726965397199,1684153659003,0,0,,0,,0,,0,,0,,1684153657335,55,0,,0,,1693595194194,42389396840001,1684154846109,Fort Stockton Beat 1,0,,0,,1684153663318,8500,0,,1696433557658,OOS Bx Pad 15-154WA,0,,0,,1726969983764,true,1696433561780,Not being used ,0,,0,,1684153666356,3,0,,1727884814781,Chevron-Fort Stockton,0,,1727897059969,1727897059102,1698758380430,2022-09-26
True,True,DEVICE,9de25c10-cc8f-11ec-92e3-ed9cae5ba158,1727897178912,8738891-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925099590,1723925099589,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925114702,true,0,,0,,0,,0,,0,,0,,0,,1727897143981,1727897141144,0,
True,True,DEVICE,f631f9b0-cc90-11ec-92e3-ed9cae5ba158,1727897178912,8717390-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727359369517,1727359369515,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727359369517,false,0,,0,,0,,0,,0,,0,,0,,1727358742967,1727358740855,0,
True,True,DEVICE,806692c0-a0fd-11ee-8d26-8dde86bb897d,1727897178912,2711815-1,1727897178912,Mirador2Methanol,1703287854821,10500,1706288221384,200,0,,1704748151839,Methanol - JACAM,1704748163901,WSP1924,1718894060391,Permian Resources,1703272113688,100,1703272113688,1000,1703272113688,28,1704748141734,Permian Resources,1706659686697,1706659686696,1703272113688,0,0,,0,,0,,1703272113688,,0,,1703272113688,80,1703272113688,5000,1703272113688,,1703272113688,,1703287848321,Brooke,1703272113688,,0,,1703287871386,12500,0,,1704748983474,Gas Lift Compressor,0,,0,,1706659686697,false,1703272113688,2711815-1,1703272113688,-97.45,0,,1703287849766,12,0,,0,,0,,1706659051341,1706659048601,1703272113688,2023-12-22
True,True,DEVICE,a5e1f2f0-cc93-11ec-92e3-ed9cae5ba158,1727897178912,8737604-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925107723,1723925107722,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925116137,true,0,,0,,0,,0,,0,,0,,0,,1727897071984,1727897070807,0,
True,True,DEVICE,86473610-cc95-11ec-92e3-ed9cae5ba158,1727897178912,8730104-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925098809,1723925098809,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925114533,true,0,,0,,0,,0,,0,,0,,0,,1727897173979,1727897172597,0,
True,True,DEVICE,996904c0-cc96-11ec-92e3-ed9cae5ba158,1727897178912,8739725-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1724202261734,1724202261732,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1724238191999,true,0,,0,,0,,0,,0,,0,,0,,1727897119973,1727897117621,0,
True,True,DEVICE,b661e640-cc97-11ec-92e3-ed9cae5ba158,1727897178912,8738420-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925107530,1723925107530,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925115993,true,0,,0,,0,,0,,0,,0,,0,,1727897074978,1727897073648,0,
True,True,DEVICE,9b3b4c60-cc99-11ec-92e3-ed9cae5ba158,1727897178912,8730062-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726960897060,1726960897059,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727018039533,true,0,,0,,0,,0,,0,,0,,0,,1727897059969,1727897059314,0,
True,True,DEVICE,f5d52bd0-2f79-11ed-9857-81f573be3068,1727897178912,8729759-2,1727897178912,Hidden,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1695068255822,1695068255821,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1695068255822,false,0,,0,,0,,0,,0,,0,,0,,1695067655231,1695067652458,0,
True,True,DEVICE,ed3cdd60-4cd8-11ee-a863-f3c275beacd1,1727897178912,7342261-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726840653469,1726840653467,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726841801295,true,0,,0,,0,,0,,0,,0,,0,,1727897077970,1727897076100,0,
True,True,DEVICE,9e4dc3a0-5646-11ee-a863-f3c275beacd1,1727897178912,6491143-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1725220669492,1725220669491,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1727815767083,true,0,,0,,0,,0,,0,,0,,0,,1727897170964,1727897169886,0,
True,True,DEVICE,bdf26b60-c82c-11ec-92e3-ed9cae5ba158,1727897178912,8742810-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925100296,1723925100296,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925104649,true,0,,0,,0,,0,,0,,0,,0,,1727897068967,1727897067238,0,
True,True,DEVICE,53c0f020-e84a-11ec-b335-1b21e93a0807,1727897178912,6242819-1,1727897178912,Mirador2Daisy,0,,1706134062625,200,1673910812804,14437002,1709066849523,Corrosion - Scale Inhibitor,1709066856896,MXC 6-3654B,1727884823540,BPXMC,1655406619368,100,1655406619368,1000,1673910824853,31.860692,0,,1723699113748,1723699113747,1655406619368,0,0,,1673910819680,10094664,0,,0,,0,,1655406619368,80,1655406619368,5000,0,,1673910808066,4238938019,1701730938454,SHIRLEY 58 T2 12X13 SA W101H,0,,0,,1655406619368,4000,0,,1709066821064,Cap String,0,,0,,1727466443268,true,1655407003227,6242819-1,1673910828354,-104.026634,0,,1721771818325,1,0,,1727884823540,BPXMC-Permian,0,,1727897131962,1727897131199,1664411241053,2022-06-17
True,True,DEVICE,84a8d7b0-dfc2-11ec-92e3-ed9cae5ba158,1727897178912,8717283-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,1727884836233,BPXMC,0,,0,,0,,0,,1723925098498,1723925098498,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925099728,true,0,,0,,0,,0,,0,,1727884836233,BPXMC-Permian,0,,1727897077970,1727897076849,0,
True,True,DEVICE,55dfd770-aa51-11ee-8d26-8dde86bb897d,1727897178912,0430970-1,1727897178912,Mirador2Lite,1704297680513,9500,1706288165485,200,0,,1704297680513,,1704297680513,,1727884823755,BPXMC,1704297680513,100,1704297680513,1000,1704297680513,28,1704297680513,,1723925101912,1723925101912,1704297680513,0,0,,0,,0,,1704297680513,,0,,1704297680513,80,1704297680513,5000,1704297680513,,1704297680513,,1704297680513,0430970-1,1704297680513,,0,,1704297680513,8500,0,,1707490155144,HUTCHINSON 28-1 - FOAMER,0,,0,,1723925358092,true,1704297680513,0430970-1,1704297680513,-97.45,0,,1724124594136,2,0,,1727884823755,BPXMC-Haynesville,0,,1727897083980,1727897081564,1704297680513,2024-01-03
True,True,DEVICE,064f5e20-cda7-11ec-92e3-ed9cae5ba158,1727897178912,6242884-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,1696013176433,Chevron MCBU,0,,0,,0,,0,,1726965397201,1726965397199,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726969743399,true,0,,0,,0,,0,,0,,1696013176433,Chevron-Fort Stockton,0,,1727897059969,1727897059102,0,
True,True,DEVICE,656fbbe0-79ce-11ef-bdc7-f9c9b5da3899,1727897178912,866088072647546,1727897178912,TEK,1727111284461,12500,1727111284461,200,0,,1727111284461,,1727111284461,,0,,1727111284461,100,1727111284461,1000,1727111284461,28,1727111284461,,0,,1727111284461,0,1727111284461,0,1727111284461,,1727111284461,129600000,1727111284461,,1727111284461,1,1727111284461,80,1727111284461,5000,0,,1727111284461,,1727111284461,866088072647546,1727111284461,,1727111284461,1,1727111284461,12000,1727111284461,200,1727111284461,,1727856019716,34,1727111284461,0,1727111285046,true,1727111284461,866088072647546,1727111284461,-97.45,1727111284461,0,1727111284461,0,1727111284461,0,0,,0,,1727856023052,1727856021411,1727111284461,2024-09-23
True,True,DEVICE,bc27a430-00b1-11ee-9336-3d1048dc9409,1727897178912,2706435-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1702211526696,1702211526696,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1702211526696,false,0,,0,,0,,0,,0,,0,,0,,1702210927351,1702210926129,0,
True,True,DEVICE,edf4cb80-bb9f-11ec-92e3-ed9cae5ba158,1727897178912,2458686-1,1727897178912,Mirador2Daisy,1664906634809,9500,1706200020959,200,0,,1650038219262,Corrosion Inhibitor,1687704942349,CRW9318,1727884860112,Chevron-Carlsbad,1664906623475,200,0,,1649971863482,31.854863,1649971777512,Chevron,1726841553499,1726841553498,1664906627384,0,0,,0,,0,,0,,0,,1664906625455,100,0,,0,,1697476314433,42329460510001,1723652726758,Hay Gia Pad 1,0,,0,,1664906632737,7000,1723496150161,550,1687704934797,HAYGIA 16-21 11WA,0,,0,,1726841803506,true,1657590206747,2458686-1,1650335950529,-104.0754223,0,,1723652713081,6,0,,1727884860112,Chevron-Carlsbad-Baker,0,,1727897164980,1727897162021,1664107874421,2022-04-15
True,True,DEVICE,44c49dc0-c814-11ec-92e3-ed9cae5ba158,1727897178912,8730369-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925102961,1723925102961,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925111705,true,0,,0,,0,,0,,0,,0,,0,,1727897083980,1727897083261,0,
True,True,DEVICE,67bf0990-bb9f-11ec-92e3-ed9cae5ba158,1727897178912,2458686-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,1727884828046,Chevron MCBU,0,,0,,0,,0,,1726322513523,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726322513523,true,0,,0,,0,,0,,0,,1727884828046,Chevron-Carlsbad,0,,1727897164979,1727897162021,0,
True,True,DEVICE,25c251a0-5b95-11ed-9857-81f573be3068,1727897178912,9174225-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1705446366696,1705446366696,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1705446366696,false,0,,0,,0,,0,,0,,0,,0,,1705445755341,1705445752800,0,
True,True,DEVICE,d7c5a270-1779-11ef-a9f6-c90f2ddade4f,1727897178912,864259063686965,1727897178912,TEK,1716299755400,9500,1716299755400,200,0,,1716301762165,Corrosion Scale Combo,1716301734845,WCS2237,1727884854986,Chevron MCBU,1716299755400,100,1716299755400,1000,1716299755400,28,1716299755400,,1718308829554,1718308829554,1716299755400,0,1716299755400,0,1716299755400,,1716299755400,129600000,1716299755400,,1716299755400,1,1716299755400,80,1716299755400,5000,1716299755400,,1716299755400,,1716301549369,Elkhead,1716299755400,,1716299755400,1,1716299755400,8500,1716299755400,200,1716301812426,Elkhead 4144 B8H,1727856061094,34,1716299755400,0,1718352023704,true,1716299755400,864259063686965,1716299755400,-97.45,1716299755400,0,1721412821606,38,1716301683173,38,1727884854986,Chevron-Pecos,0,,1727856062056,1727856060076,1716299755400,2024-05-21
True,True,DEVICE,47484670-5e35-11ed-9857-81f573be3068,1727897178912,9175107-GW,1727897178912,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925106173,1723925106173,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925116123,true,0,,0,,0,,0,,0,,0,,0,,1727897161964,1727897161530,0,
True,True,DEVICE,900e3280-e850-11ec-b335-1b21e93a0807,1727897178913,469964-GW,1727897178913,MiradorGateway,0,,0,,0,,0,,0,,1727884839114,Chevron MCBU,0,,0,,0,,0,,1726965397203,1726965397199,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726969743701,true,0,,0,,0,,0,,0,,1727884839114,Chevron-Fort Stockton,0,,1727897026966,1727897026009,0,
True,True,DEVICE,e3a46420-bcca-11ec-92e3-ed9cae5ba158,1727897178913,2459049-1,1727897178913,Mirador2Daisy,1650036722995,10800,1706134062935,200,1673921948354,14332069,1704223202458,Corrosion - Scale Inhibitor,1714147315440,MX 6-6961,1727884857746,BPXMC,1650036602007,100,1650036602007,1000,1650036732232,31.78061,1650036694440,BPX,1723924284890,1723924284890,1650036602007,0,0,,1673921956936,10085507,0,,0,,0,,1650036717640,30,1650036602007,5000,0,,1650307100464,4238935980,1650307089517,STATE ROY KIMSEY 56 T2 46 W102H,0,,0,,1665086374547,7000,0,,1650306781954,Annulus,0,,0,,1723925160129,true,1655386950682,2459049-1,1650078906590,-103.853113,0,,1721944094444,1,0,,1727884857746,BPXMC-Permian,0,,1727897080962,1727897079452,1663978214297,2021-12-08
True,True,DEVICE,ac359730-236f-11ef-a9f6-c90f2ddade4f,1727897178913,864259063645268,1727897178913,TEK,1717614801063,9500,1717614801063,200,0,,1717618783230,CI/SI,1717618783230,CSW9527,1727884844486,Innospec,1717614801063,100,1717614801063,1000,1717614801063,28,1717614801063,,1722888031918,1722888031886,1717614801063,0,1717614801063,0,1717614801063,,1717614801063,129600000,1717614801063,,1717614801063,1,1717614801063,80,1717614801063,5000,1717614801063,,1717614801063,,1717618783230,Johnson,1717614801063,,1717614801063,1,1717614801063,8500,1717614801063,200,1717618783230,Johnson 121,1727856007835,34,1717614801063,0,1722891635718,true,1717614801063,864259063645268,1717614801063,-97.45,1717614801063,0,1717618783230,4,1717618783230,38,1727884844486,Innospec - West Texas,0,,1727856008035,1727856007881,1717614801063,2024-06-05
